with,IN,O
hr,JJ,B-Condition
<,NNP,I-Condition
hr,NN,I-Condition
-,:,I-Condition
kr,NN,I-Condition
",",",",O
r,VB,B-Condition
<,NNP,I-Condition
hr,NN,I-Condition
+,NNP,I-Condition
kr,NN,I-Condition
",",",",O
and,CC,O
lm,JJ,B-Condition
<,NNP,I-Condition
(,(,I-Condition
Lr,NNP,I-Condition
-,:,I-Condition
hr+,NN,I-Condition
kr,NN,I-Condition
),),I-Condition
/,VBZ,I-Condition
3,CD,I-Condition
.,.,O
 , , 
The,DT,O
positions,NNS,B-Structure
of,IN,O
all,DT,O
atoms,NNS,O
of,IN,O
singIe,JJ,B-Feature
crystal,JJ,I-Feature
NaZr2P3012,NNP,B-Composition
were,VBD,O
located,VBN,O
from,IN,O
calculation,NN,O
of,IN,O
the,DT,O
patterson,NN,B-Characterization
map,NN,I-Characterization
and,CC,O
",",",",O
subsequently,RB,O
",",",",O
of,IN,O
t,JJ,O
e,NN,O
difference,NN,O
fourier,JJR,B-Characterization
map,NN,I-Characterization
.,.,O
 , , 
The,DT,O
positions,NNS,B-Structure
on,IN,O
spectral,DT,O
nodes,NNS,O
on,IN,O
singIe,JJ,B-Feature
crystal,JJ,I-Feature
NaZr2P3012,NNP,B-Composition
were,VBD,O
located,VBN,O
from,IN,O
calculation,NN,O
on,IN,O
t,DT,O
t,NN,B-Characterization
map,NN,I-Characterization
and,CC,O
computed,",",O
subsequently,RB,O
computed,",",O
on,IN,O
t,JJ,O
e,NN,O
difference,NN,O
fourier,JJR,B-Characterization
map,NN,I-Characterization
().,.,O
 , , 
Ion,NNP,B-Property
exchange,NN,I-Property
of,IN,O
NaZr2P3012,NNP,B-Composition
and,CC,O
Na3Zr2Si2POI2,NNP,B-Composition
characteristically,RB,O
",",",",O
three,CD,B-Application
dimensional,JJ,I-Application
ionic,JJ,I-Application
conductors,NNS,I-Application
exchange,VBP,O
alkali,JJ,B-Feature
ions,NNS,I-Feature
with,IN,O
a,DT,O
molten,JJ,B-Characterization
salt,NN,I-Characterization
bath,NN,I-Characterization
",",",",O
the,DT,O
chemical,NN,O
concentration,NN,O
gradient,NN,O
acting,VBG,O
as,IN,O
the,DT,O
driving,NN,B-Property
force,NN,I-Property
.,.,O
 , , 
Ion,NNP,B-Property
oxidation,NN,I-Property
of,IN,O
sodium,NNP,B-Composition
ion,CC,O
Na3Zr2Si2POI2,NNP,B-Composition
A,RB,O
",",",",O
three,CD,B-Application
dimensional,JJ,I-Application
ionic,JJ,I-Application
conductors,NNS,I-Application
oxidation,VBP,O
chloride,JJ,B-Feature
ions,NNS,I-Feature
with,IN,O
a,DT,O
molten,JJ,B-Characterization
sodium,NN,I-Characterization
bath,NN,I-Characterization
",",",",O
the,DT,O
chemical,NN,O
concentration,NN,O
gradient,NN,O
acting,VBG,O
as,IN,O
the,DT,O
driving,NN,B-Property
force,NN,I-Property
:,.,O
 , , 
Shorter,JJR,O
bond,NN,B-Property
lengths,JJ,I-Property
signal,JJ,O
hybridization,NN,O
and,CC,O
a,DT,O
stronger,JJR,O
covalent,JJ,B-Feature
component,NN,I-Feature
",",",",O
which,WDT,O
results,NNS,O
in,IN,O
turn,NN,O
in,IN,O
a,DT,O
darkening,NN,O
of,IN,O
the,DT,O
crystal,NN,O
.,.,O
 , , 
Higher,JJR,O
bond,NN,B-Property
bonding,JJ,I-Property
signal,JJ,O
hybridization,NN,O
and,CC,O
a,DT,O
stronger,JJR,O
covalent,JJ,B-Feature
component,NN,I-Feature
",",",",O
thus,WDT,O
results,NNS,O
ke,IN,O
results,NN,O
ke,IN,O
a,DT,O
darkening,NN,O
of,IN,O
graphene,DT,O
crystal,NN,O
.,.,O
 , , 
In,IN,O
NaZr2P3OI2,NNP,B-Composition
",",",",O
the,DT,O
Nal-O,NNP,B-Property
distance,NN,I-Property
is,VBZ,O
2.6A,CD,B-Condition
",",",",O
smaller,JJR,O
than,IN,O
the,DT,O
sum,NN,O
of,IN,O
K+,NNP,B-Composition
and,CC,O
O,NNP,B-Composition
z,NNP,O
ionic,JJ,B-Property
radii,NN,I-Property
(,(,O
2.75,CD,B-Condition
A,NNP,I-Condition
),),O
",",",",O
so,IN,O
an,DT,O
expansion,NN,O
of,IN,O
c,JJ,O
r,NN,O
must,MD,O
occur,VB,O
in,IN,O
KZr2P3012,NNP,B-Composition
.,.,O
 , , 
For,IN,O
NaZr2P3OI2,NNP,B-Composition
",",",",O
a,DT,O
Nal-O,NNP,B-Property
distance,NN,I-Property
is,VBZ,O
2.6A,CD,B-Condition
",",",",O
smaller,JJR,O
than,IN,O
a,DT,O
distance,NN,O
involving,IN,O
K+,NNP,B-Composition
and,CC,O
O,NNP,B-Composition
+,NNP,O
ionic,JJ,B-Property
radii,NN,I-Property
(,(,O
2.75,CD,B-Condition
A,NNP,I-Condition
),),O
",",",",O
so,IN,O
an,DT,O
expansion,NN,O
involving,IN,O
c,JJ,O
r,NN,O
must,MD,O
occur,VB,O
in,IN,O
r,NNP,B-Composition
.,.,O
 , , 
The,DT,O
situation,NN,O
is,VBZ,O
more,RBR,O
complex,JJ,O
for,IN,O
the,DT,O
series,NN,O
M3Zr2Si2POl2,NNP,B-Composition
",",",",O
where,WRB,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,B-Composition
",",",",O
Ag,NNP,B-Composition
",",",",O
and,CC,O
K,NNP,B-Composition
.,.,O
 , , 
The,DT,O
situation,NN,O
becomes,VBZ,O
more,RBR,O
complex,JJ,O
with,IN,O
the,DT,O
series,NN,O
Î±,NNP,B-Composition
",",",",O
variables,WRB,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,B-Composition
",",",",O
Ag,NNP,B-Composition
",",",",O
and,CC,O
K,NNP,B-Composition
",",.,O
 , , 
The,DT,O
most,RBS,O
probable,JJ,O
position,NN,O
would,MD,O
be,VB,O
at,IN,O
a,DT,O
bottleneck,NN,B-Structure
",",",",O
since,IN,O
this,DT,O
would,MD,O
allow,VB,O
the,DT,O
shortest,JJS,O
Li-O,JJ,B-Property
distances,NNS,I-Property
.,.,O
 , , 
The,DT,O
most,RBS,O
favorable,JJ,O
position,NN,O
might,MD,O
be,VB,O
at,IN,O
a,DT,O
bottleneck,NN,B-Structure
",",",",O
since,IN,O
bottleneck,DT,O
might,MD,O
allow,VB,O
the,DT,O
maximal,JJS,O
Li-O,JJ,B-Property
distances,NNS,I-Property
.,.,O
 , , 
The,DT,O
ion,NN,O
exchanged,VBD,O
cell,NN,B-Property
parameters,NNS,I-Property
are,VBP,O
listed,VBN,O
in,IN,O
Table,JJ,O
5,CD,O
.,.,O
 , , 
The,DT,O
comma,NN,O
ized,VBD,O
cell,NN,B-Property
parameters,NNS,I-Property
are,VBP,O
listed,VBN,O
h,IN,O
Figure,JJ,O
3,CD,O
..,.,O
 , , 
Replacement,NN,O
of,IN,O
the,DT,O
Na,NNP,B-Composition
+,NNP,I-Composition
ions,NNS,I-Composition
by,IN,O
Li,NNP,B-Composition
+,NNP,I-Composition
ions,NNS,I-Composition
in,IN,O
"NaZr2P30,2",NNP,O
tests,VBZ,O
the,DT,O
rigidity,NN,B-Property
of,IN,O
the,DT,O
(Zr2P3012)-,JJ,B-Composition
network,NN,O
.,.,O
 , , 
Replacement,NN,O
with,IN,O
Binding,DT,O
Na,NNP,B-Composition
+,NNP,I-Composition
ions,NNS,I-Composition
vs,IN,O
Ni,NNP,B-Composition
+,NNP,I-Composition
ions,NNS,I-Composition
in,IN,O
"NaZr2P30,2",NNP,O
).,VBZ,O
Binding,DT,O
rigidity,NN,B-Property
with,IN,O
Binding,DT,O
(Zr2P3012)-,JJ,B-Composition
network,NN,O
.,.,O
 , , 
Clearly,RB,O
the,DT,O
spacing,NN,O
between,IN,O
these,DT,O
octahedral,JJ,B-Structure
site,NN,I-Structure
faces,VBZ,O
",",",",O
and,CC,O
hence,RB,O
the,DT,O
size,NN,O
of,IN,O
c,NN,O
T,NNP,O
",",",",O
will,MD,O
vary,VB,O
sensitively,RB,O
with,IN,O
the,DT,O
size,NN,O
of,IN,O
the,DT,O
M,NNP,B-Composition
~,NNP,I-Composition
cation,NN,I-Composition
.,.,O
 , , 
Clearly,RB,O
any,DT,O
relationship,NN,O
between,IN,O
these,DT,O
octahedral,JJ,B-Structure
site,NN,I-Structure
faces,VBZ,O
",",",",O
&,CC,O
consequently,RB,O
any,DT,O
size,NN,O
of,IN,O
c,NN,O
T,NNP,O
",",",",O
can,MD,O
vary,VB,O
sensitively,RB,O
with,IN,O
any,DT,O
size,NN,O
of,IN,O
any,DT,O
M,NNP,B-Composition
~,NNP,I-Composition
cation,NN,I-Composition
.,.,O
 , , 
In,IN,O
the,DT,O
first,JJ,O
place,NN,O
",",",",O
only,RB,O
if,IN,O
M,NNP,B-Composition
=,NNP,I-Composition
Na,NNP,I-Composition
is,VBZ,O
the,DT,O
space,NN,B-Structure
group,NN,I-Structure
monoclinic,JJ,B-Structure
C2,NNP,I-Structure
/,NNP,I-Structure
c,NN,I-Structure
.,.,O
 , , 
In,IN,O
the,DT,O
first,JJ,O
place,NN,O
",",",",O
only,RB,O
if,IN,O
n,NNP,B-Composition
=,NNP,I-Composition
Na,NNP,I-Composition
is,VBZ,O
the,DT,O
space,NN,B-Structure
group,NN,I-Structure
monoclinic,JJ,B-Structure
C2,NNP,I-Structure
operator,NNP,I-Structure
cart,NN,I-Structure
.,.,O
 , , 
Because,IN,O
the,DT,O
Li+,NNP,B-Composition
ion,NN,I-Composition
is,VBZ,O
considerable,JJ,O
smaller,JJR,O
than,IN,O
the,DT,O
Na+,NNP,B-Composition
ion,NN,I-Composition
",",",",O
the,DT,O
network,NN,O
would,MD,O
be,VB,O
expected,VBN,O
to,TO,O
collapse,VB,O
were,VBD,O
it,PRP,O
bonded,VBD,O
tightly,RB,O
to,TO,O
the,DT,O
alkali,JJ,B-Feature
ion,NN,I-Feature
.,.,O
 , , 
Because,IN,O
its,DT,O
Li+,NNP,B-Composition
ion,NN,I-Composition
is,VBZ,O
considerable,JJ,O
smaller,JJR,O
than,IN,O
its,DT,O
Ca,NNP,B-Composition
ion,NN,I-Composition
"(),",",",O
its,DT,O
network,NN,O
would,MD,O
be,VB,O
expected,VBN,O
towards,TO,O
Neptune,VB,O
were,VBD,O
it,PRP,O
bonded,VBD,O
tightly,RB,O
towards,TO,O
its,DT,O
Li,JJ,B-Feature
ion,NN,I-Feature
.,.,O
 , , 
If,IN,O
a,DT,O
silver,NN,B-Composition
oxide,NN,I-Composition
is,VBZ,O
white,JJ,O
",",",",O
the,DT,O
Ag-O,NNP,B-Property
distance,NN,I-Property
is,VBZ,O
longer,JJR,O
than,IN,O
2.4,CD,B-Property
and,CC,O
the,DT,O
bond,NN,B-Property
is,VBZ,O
largely,RB,O
ionic,JJ,O
.,.,O
 , , 
where,IN,O
pure,DT,O
titanium,NN,B-Composition
oxide,NN,I-Composition
is,VBZ,O
white,JJ,O
",",",",O
the,DT,O
Ag-O,NNP,B-Property
distance,NN,I-Property
is,VBZ,O
longer,JJR,O
around,IN,O
2.4,CD,B-Property
and,CC,O
the,DT,O
bond,NN,B-Property
is,VBZ,O
largely,RB,O
stable,JJ,O
.,.,O
 , , 
Accordingly,RB,O
",",",",O
powders,NNS,O
of,IN,O
NaZr2P3012,NNP,B-Composition
and,CC,O
Na3Zr2Si2POI2,NNP,B-Composition
were,VBD,O
held,VBN,O
for,IN,O
four,CD,B-Condition
hours,NNS,I-Condition
in,IN,O
molten,JJ,O
LiNO,NNP,B-Composition
3,CD,I-Composition
",",",",O
AgNO,NNP,B-Composition
3,CD,I-Composition
",",",",O
and,CC,O
KNO3,NNP,B-Composition
",",",",O
respectively,RB,O
.,.,O
 , , 
Accordingly,RB,O
three,",",O
powders,NNS,O
comprising,IN,O
NaZr2P3012,NNP,B-Composition
and,CC,O
HO,NNP,B-Composition
were,VBD,O
held,VBN,O
for,IN,O
four,CD,B-Condition
hours,NNS,I-Condition
in,IN,O
molten,JJ,O
LiNO,NNP,B-Composition
4,CD,I-Composition
three,",",O
AgNO,NNP,B-Composition
4,CD,I-Composition
three,",",O
and,CC,O
KNO3,NNP,B-Composition
three,",",O
powder,RB,O
.,.,O
 , , 
The,DT,O
bottleneck,NN,B-Structure
in,IN,O
the,DT,O
passageway,NN,O
from,IN,O
a,DT,O
Na,NNP,B-Composition
1,CD,I-Composition
site,NN,B-Structure
to,TO,O
a,DT,O
Na,NNP,B-Composition
2,CD,I-Composition
or,CC,O
Na,NNP,B-Composition
3,CD,I-Composition
site,NN,B-Structure
is,VBZ,O
a,DT,O
puckered,JJ,O
hexagonal,JJ,O
ring,NN,O
having,VBG,O
sides,NNS,O
that,WDT,O
alternate,VBP,O
between,IN,O
octahedral,JJ,B-Structure
and,CC,O
tetrahedral,JJ,B-Structure
edges,NNS,O
.,.,O
 , , 
The,DT,O
bottleneck,NN,B-Structure
in,IN,O
the,DT,O
passageway,NN,O
from,IN,O
a,DT,O
Na,NNP,B-Composition
1,CD,I-Composition
site,NN,B-Structure
to,TO,O
a,DT,O
Na,NNP,B-Composition
2,CD,I-Composition
",",CC,O
Na,NNP,B-Composition
3,CD,I-Composition
site,NN,B-Structure
is,VBZ,O
a,DT,O
circular,JJ,O
rectangular,JJ,O
ring,NN,O
spanning,VBG,O
sides,NNS,O
",",WDT,O
alternate,VBP,O
between,IN,O
octahedral,JJ,B-Structure
and,CC,O
tetrahedral,JJ,B-Structure
edges,NNS,O
.,.,O
 , , 
Interestingly,RB,O
",",",",O
the,DT,O
systematic,JJ,O
increase,NN,O
in,IN,O
cell,NN,B-Property
volume,NN,I-Property
for,IN,O
MZr2P3OI2,NNP,B-Composition
on,IN,O
going,VBG,O
from,IN,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,I-Composition
to,TO,O
Na,NNP,B-Composition
to,TO,O
Ag,NNP,B-Composition
to,TO,O
K,NNP,B-Composition
in,IN,O
Table,NNP,O
5,CD,O
is,VBZ,O
due,JJ,O
to,TO,O
an,DT,O
increase,NN,O
in,IN,O
cr,NN,O
",",",",O
the,DT,O
parameter,NN,B-Property
a,DT,I-Property
r,NN,I-Property
actually,RB,O
decreasing,VBG,O
slightly,RB,O
.,.,O
 , , 
Interestingly,RB,O
",",",",O
the,DT,O
systematic,JJ,O
increase,NN,O
ing,IN,O
cell,NN,B-Property
volume,NN,I-Property
ing,IN,O
cells,NNP,B-Composition
on,IN,O
going,VBG,O
from,IN,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,I-Composition
+,TO,O
Na,NNP,B-Composition
+,TO,O
Ag,NNP,B-Composition
+,TO,O
Mn,NNP,B-Composition
ing,IN,O
Table,NNP,O
5,CD,O
is,VBZ,O
due,JJ,O
+,TO,O
an,DT,O
increase,NN,O
ing,IN,O
-,NN,O
",",",",O
the,DT,O
parameter,NN,B-Property
a,DT,I-Property
r,NN,I-Property
nt,RB,O
decreasing,VBG,O
slightly,RB,O
.,.,O
 , , 
The,DT,O
larger,JJR,O
K,NNP,B-Composition
+,NNP,I-Composition
ions,NNS,I-Composition
",",",",O
on,IN,O
the,DT,O
other,JJ,O
hand,NN,O
",",",",O
would,MD,O
not,RB,O
be,VB,O
so,RB,O
easily,RB,O
accommodated,VBN,O
in,IN,O
the,DT,O
bottleneck,NN,B-Structure
positions,NNS,I-Structure
",",",",O
and,CC,O
smaller,JJR,O
K+,NNP,B-Composition
ion,NN,I-Composition
displacements,NNS,O
are,VBP,O
compatible,JJ,O
with,IN,O
Table,JJ,O
5,CD,O
.,.,O
 , , 
The,DT,O
larger,JJR,O
K,NNP,B-Composition
+,NNP,I-Composition
E,NNS,I-Composition
",",",",O
on,IN,O
the,DT,O
flip,JJ,O
hand,NN,O
",",",",O
would,MD,O
not,RB,O
be,VB,O
so,RB,O
easily,RB,O
resolved,VBN,O
in,IN,O
the,DT,O
bottleneck,NN,B-Structure
equations,NNS,I-Structure
",",",",O
and,CC,O
smaller,JJR,O
electron,NNP,B-Composition
ion,NN,I-Composition
displacements,NNS,O
are,VBP,O
compatible,JJ,O
with,IN,O
Table,JJ,O
5,CD,O
.,.,O
 , , 
Because,IN,O
the,DT,O
energy,NN,B-Property
of,IN,O
hybridization,NN,O
at,IN,O
a,DT,O
Ag+,NNP,B-Composition
ion,NN,I-Composition
is,VBZ,O
comparable,JJ,O
to,TO,O
the,DT,O
increased,VBN,O
covalent,NN,B-Property
bond,NN,I-Property
energy,NN,I-Property
made,VBD,O
possible,JJ,O
in,IN,O
oxides,NNS,O
by,IN,O
hybridization,NN,O
",",",",O
the,DT,O
Ag-O,NNP,B-Property
bond,NN,I-Property
length,NN,I-Property
may,MD,O
vary,VB,O
over,IN,O
quite,RB,O
a,DT,O
range,NN,O
from,IN,O
compound,NN,O
to,TO,O
compound,VB,O
.,.,O
 , , 
Because,IN,O
the,DT,O
speed,NN,B-Property
of,IN,O
hybridization,NN,O
at,IN,O
a,DT,O
hydrogen,NNP,B-Composition
ion,NN,I-Composition
is,VBZ,O
equivalent,JJ,O
to,TO,O
the,DT,O
increased,VBN,O
covalent,NN,B-Property
hydrogen,NN,I-Property
speed,NN,I-Property
made,VBD,O
possible,JJ,O
in,IN,O
oxides,NNS,O
by,IN,O
hybridization,NN,O
",",",",O
the,DT,O
Ag-O,NNP,B-Property
hydrogen,NN,I-Property
length,NN,I-Property
may,MD,O
vary,VB,O
within,IN,O
quite,RB,O
a,DT,O
range,NN,O
from,IN,O
compound,NN,O
to,TO,O
compound,VB,O
().,.,O
 , , 
From,IN,O
Fig.l,NNP,O
",",",",O
the,DT,O
alkali,JJ,B-Feature
ion,NN,I-Feature
occupies,VBZ,O
an,DT,O
M,NNP,B-Structure
1,CD,I-Structure
position,NN,I-Structure
",",",",O
which,WDT,O
has,VBZ,O
as,IN,O
nearest,JJS,O
neighbors,NNS,O
two,CD,O
octahedral,JJ,B-Structure
site,NN,I-Structure
faces,VBZ,O
on,IN,O
opposite,JJ,O
sides,NNS,O
parallel,VBP,O
to,TO,O
the,DT,O
basal,NN,B-Feature
plane,NN,I-Feature
.,.,O
 , , 
In,IN,O
Fig.l,NNP,O
",",",",O
its,DT,O
alkali,JJ,B-Feature
ion,NN,I-Feature
occupies,VBZ,O
its,DT,O
polar,NNP,B-Structure
1,CD,I-Structure
position,NN,I-Structure
",",",",O
and,WDT,O
has,VBZ,O
as,IN,O
nearest,JJS,O
neighbors,NNS,O
two,CD,O
octahedral,JJ,B-Structure
site,NN,I-Structure
faces,VBZ,O
on,IN,O
opposite,JJ,O
axes,NNS,O
parallel,VBP,O
to,TO,O
its,DT,O
surface,NN,B-Feature
plane,NN,I-Feature
.,.,O
 , , 
In,IN,O
the,DT,O
second,JJ,O
place,NN,O
",",",",O
the,DT,O
Cr,NNP,B-Composition
axis,NN,O
for,IN,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,I-Composition
+,NNP,I-Composition
is,VBZ,O
anomalously,RB,O
large,JJ,O
",",",",O
even,RB,O
though,IN,O
the,DT,O
cell,NN,B-Property
volume,NN,I-Property
is,VBZ,O
small,JJ,O
",",",",O
which,WDT,O
indicates,VBZ,O
that,IN,O
the,DT,O
Li+,NNP,B-Composition
ions,NNS,I-Composition
occupy,VBP,O
different,JJ,O
positions,NNS,O
in,IN,O
the,DT,O
interstitial,JJ,B-Structure
space,NN,I-Structure
.,.,O
 , , 
In,IN,O
the,DT,O
second,JJ,O
place,NN,O
",",",",O
the,DT,O
Cr,NNP,B-Composition
axis,NN,O
for,IN,O
M,NNP,B-Composition
=,NNP,I-Composition
Li,NNP,I-Composition
+,NNP,I-Composition
ial,VBZ,O
anomalously,RB,O
large,JJ,O
",",",",O
even,RB,O
though,IN,O
the,DT,O
cell,NN,B-Property
volume,NN,I-Property
ial,VBZ,O
small,JJ,O
",",",",O
which,WDT,O
indicates,VBZ,O
that,IN,O
the,DT,O
Li+,NNP,B-Composition
ions,NNS,I-Composition
represent,VBP,O
different,JJ,O
positions,NNS,O
ab,IN,O
the,DT,O
interstitial,JJ,B-Structure
space,NN,I-Structure
.,.,O
 , , 
Each,DT,O
Na2,NNP,B-Structure
or,CC,O
Na3,NNP,B-Structure
site,NN,I-Structure
is,VBZ,O
connected,VBN,O
through,IN,O
a,DT,O
bottleneck,NN,B-Structure
to,TO,O
two,CD,O
Na1,NNP,B-Structure
sites,NNS,I-Structure
",",",",O
but,CC,O
there,EX,O
is,VBZ,O
no,DT,O
passageway,NN,O
between,IN,O
Na2,NNP,B-Structure
sites,VBZ,I-Structure
or,CC,O
a,DT,O
Na2,NNP,B-Structure
and,CC,O
a,DT,O
Na3,NNP,B-Structure
site,NN,I-Structure
.,.,O
 , , 
Each,DT,O
Na2,NNP,B-Structure
or,CC,O
Na3,NNP,B-Structure
site,NN,I-Structure
is,VBZ,O
connected,VBN,O
through,IN,O
ps,DT,O
bottleneck,NN,B-Structure
connecting,TO,O
two,CD,O
ps,NNP,B-Structure
sites,NNS,I-Structure
",",",",O
but,CC,O
there,EX,O
is,VBZ,O
NO,DT,O
passageway,NN,O
between,IN,O
Na2,NNP,B-Structure
sites,VBZ,I-Structure
or,CC,O
ps,DT,O
Na2,NNP,B-Structure
and,CC,O
ps,DT,O
Na3,NNP,B-Structure
site,NN,I-Structure
!,.,O
 , , 
Such,JJ,O
a,DT,O
conjecture,NN,O
is,VBZ,O
supported,VBN,O
by,IN,O
the,DT,O
anomalous,JJ,O
variation,NN,O
with,IN,O
x,NN,O
of,IN,O
the,DT,O
lattice,NN,B-Property
parameters,NNS,I-Property
for,IN,O
the,DT,O
system,NN,O
Nal+xZr2SixP3_Xo,NNP,B-Composition
given,VBN,O
in,IN,O
Table,JJ,O
1,CD,O
.,.,O
 , , 
Such,JJ,O
statistical,DT,O
finding,NN,O
is,VBZ,O
explained,VBN,O
by,IN,O
the,DT,O
anomalous,JJ,O
similarity,NN,O
with,IN,O
x,NN,O
of,IN,O
the,DT,O
lattice,NN,B-Property
parameters,NNS,I-Property
for,IN,O
the,DT,O
motif,NN,O
Nal+xZr2SixP3_Xo,NNP,B-Composition
given,VBN,O
in,IN,O
Table,JJ,O
1,CD,O
.,.,O
 , , 
The,DT,O
fact,NN,O
that,IN,O
cr,NN,B-Composition
is,VBZ,O
a,DT,O
maximum,JJ,O
near,IN,O
x,JJ,B-Condition
=,NN,I-Condition
"2,2",CD,I-Condition
is,VBZ,O
compatible,JJ,O
with,IN,O
electrostatic,JJ,B-Feature
repulsions,NNS,I-Feature
between,IN,O
Na+,NNP,B-Composition
ions,NNS,I-Composition
forcing,VBG,O
displacement,NN,O
toward,IN,O
the,DT,O
bottleneck,NN,B-Structure
positions,NNS,I-Structure
",",",",O
thus,RB,O
contributing,VBG,O
to,TO,O
the,DT,O
large,JJ,O
debye,NN,O
Waller,NNP,O
factor,NN,O
.,.,O
 , , 
The,DT,O
observation,NN,O
that,IN,O
cr,NN,B-Composition
is,VBZ,O
a,DT,O
maximum,JJ,O
near,IN,O
x,JJ,B-Condition
=,NN,I-Condition
"2,2",CD,I-Condition
is,VBZ,O
compatible,JJ,O
with,IN,O
electrostatic,JJ,B-Feature
repulsions,NNS,I-Feature
via,IN,O
Na+,NNP,B-Composition
ions,NNS,I-Composition
forcing,VBG,O
displacement,NN,O
to,IN,O
critical,DT,O
bottleneck,NN,B-Structure
positions,NNS,I-Structure
",",",",O
thereby,RB,O
contributing,VBG,O
to,TO,O
critical,DT,O
large,JJ,O
scale,NN,O
Waller,NNP,O
factor,NN,O
.,.,O
 , , 
The,DT,O
least,JJS,B-Characterization
squares,NNS,I-Characterization
refinement,VBP,I-Characterization
based,VBN,O
on,IN,O
this,DT,O
new,JJ,O
monoclinic,JJ,B-Structure
space,NN,I-Structure
group,NN,I-Structure
C2,NNP,B-Structure
/,NNP,I-Structure
c,NNS,I-Structure
gave,VBD,O
the,DT,O
final,JJ,O
atomic,NN,B-Property
parameters,NNS,I-Property
listed,VBN,O
in,IN,O
Table,JJ,O
3,CD,O
.,.,O
 , , 
The,DT,O
vector,JJS,B-Characterization
squares,NNS,I-Characterization
refinement,VBP,I-Characterization
based,VBN,O
on,IN,O
our,DT,O
new,JJ,O
monoclinic,JJ,B-Structure
atomic,NN,I-Structure
group,NN,I-Structure
C2,NNP,B-Structure
/,NNP,I-Structure
c,NNS,I-Structure
gave,VBD,O
our,DT,O
final,JJ,O
atomic,NN,B-Property
structure,NNS,I-Property
shown,VBN,O
in,IN,O
Table,JJ,O
3,CD,O
.,.,O
 , , 
An,DT,O
abnormally,RB,O
large,JJ,O
isotropic,JJ,O
temperature,NN,B-Property
factor,NN,I-Property
indicative,NN,O
of,IN,O
large,JJ,O
thermal,JJ,B-Feature
motion,NN,I-Feature
was,VBD,O
observed,VBN,O
along,IN,O
the,DT,O
bm,NN,B-Structure
axis,NN,I-Structure
",",",",O
the,DT,O
only,JJ,O
monoclinic,JJ,B-Structure
axis,NN,I-Structure
parallel,NN,O
to,TO,O
a,DT,O
passageway,NN,O
between,IN,O
sodium,NN,B-Structure
sites,NNS,I-Structure
-,:,O
(,(,O
Na,NNP,B-Composition
1,CD,I-Composition
and,CC,O
Na3,NNP,B-Composition
),),O
.,.,O
 , , 
An,DT,O
abnormally,RB,O
large,JJ,O
equilibrium,JJ,O
temperature,NN,B-Property
factor,NN,I-Property
characteristic,NN,O
of,IN,O
large,JJ,O
scale,JJ,B-Feature
motion,NN,I-Feature
was,VBD,O
observed,VBN,O
along,IN,O
the,DT,O
polar,NN,B-Structure
axis,NN,I-Structure
",",",",O
the,DT,O
vertical,JJ,O
monoclinic,JJ,B-Structure
axis,NN,I-Structure
parallel,NN,O
est,TO,O
a,DT,O
passageway,NN,O
between,IN,O
sodium,NN,B-Structure
sites,NNS,I-Structure
-,:,O
(,(,O
Na,NNP,B-Composition
1,CD,I-Composition
+,CC,O
Na3,NNP,B-Composition
),),O
.,.,O
 , , 
The,DT,O
shortest,JJS,O
diameter,NN,O
of,IN,O
the,DT,O
bottleneck,NN,B-Structure
is,VBZ,O
larger,JJR,O
than,IN,O
4.8,CD,B-Condition
A,NNP,I-Condition
",",",",O
twice,RB,O
the,DT,O
sum,NN,O
of,IN,O
Na+,NNP,B-Composition
ion,NN,I-Composition
and,CC,O
2,CD,O
ion,NN,B-Property
radii,NN,I-Property
.,.,O
 , , 
The,DT,O
central,JJS,O
portion,NN,O
of,IN,O
the,DT,O
bottleneck,NN,B-Structure
is,VBZ,O
larger,JJR,O
Than,IN,O
Area,CD,B-Condition
A,NNP,I-Condition
",",",",O
twice,RB,O
the,DT,O
sum,NN,O
of,IN,O
3,NNP,B-Composition
ion,NN,I-Composition
and,CC,O
3,CD,O
ion,NN,B-Property
radii,NN,I-Property
.,.,O
 , , 
This,DT,O
observation,NN,O
is,VBZ,O
consistent,JJ,O
with,IN,O
the,DT,O
lattice,NN,B-Property
parameter,NN,I-Property
variations,NNS,I-Property
of,IN,O
Table,JJ,O
5,CD,O
.,.,O
 , , 
This,DT,O
observation,NN,O
appears,VBZ,O
consistent,JJ,O
with,IN,O
the,DT,O
lattice,NN,B-Property
parameter,NN,I-Property
plot,NNS,I-Property
of,IN,O
figure,JJ,O
5,CD,O
.,.,O
 , , 
The,DT,O
color,NN,O
of,IN,O
Ag3Zr2Si2POI2,NNP,B-Composition
",",",",O
on,IN,O
the,DT,O
other,JJ,O
hand,NN,O
",",",",O
is,VBZ,O
light,JJ,O
yellow,RB,O
",",",",O
indicating,VBG,O
that,IN,O
at,IN,O
least,JJS,O
some,DT,O
of,IN,O
the,DT,O
Ag+,NNP,B-Composition
ions,NNS,I-Composition
have,VBP,O
an,DT,O
appreciable,JJ,O
covalent,NN,O
contribution,NN,O
to,TO,O
some,DT,O
Ag-O,JJ,B-Structure
